【卫视频道】,#genre#
文山市新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
昆明公共,http://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv
昆明公共,http://wshls.live.migucloud.com/live/UD0YLY2G_C0_3/playlist.m3u8
昆明公共,https://devlivepull.migucloud.com/live/UD0YLY2G_C0_3.flv
昆明影视综艺,http://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv
昆明影视综艺,http://wshls.live.migucloud.com/live/KYLNJWFD_C0_2/playlist.m3u8
昆明影视综艺,https://devlivepull.migucloud.com/live/KYLNJWFD_C0_2.flv
昆明文体娱乐,http://wshls.live.migucloud.com/live/6KN3ZB2S_C0_2/playlist.m3u8
昆明新闻综合,http://devlivepull.migucloud.com/live/01YCQY7M_C0.flv
昆明新闻综合,http://live.ynbit.com/hls/km-1/index.m3u8
昆明新闻综合,http://wshls.live.migucloud.com/live/01YCQY7M_C0/playlist.m3u8
昆明新闻综合,https://devlivepull.migucloud.com/live/01YCQY7M_C0.flv
昆明科学教育,http://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv
昆明科学教育,http://wshls.live.migucloud.com/live/ZBXWIMTD_C0_2/playlist.m3u8
昆明科学教育,https://devlivepull.migucloud.com/live/ZBXWIMTD_C0_2.flv
昆明科学教育,https://pili-live-hdl-kmjy.tianma3600.com/kmjy/kmjy.m3u8
昆明经济生活,http://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv
昆明经济生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0_2/playlist.m3u8
昆明经济生活,https://devlivepull.migucloud.com/live/JT9JEQ54_C0_2.flv
昌宁电视台,http://live.ynurl.com/video/s10047-cntv/index.m3u8
易门综合,http://zb-live.ynurl.com/live/ym927.m3u8
昭通一套,http://live.ynbit.com/hls/zt-1/index.m3u8
普洱公共频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
普洱公共频道,rtmp://tv.pebtv.cn:1936/channerllive/ch2
普洱新闻综合,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
普洱新闻综合,rtmp://tv.pebtv.cn:1936/channerllive/ch1
普洱科教频道,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8
普洱科教频道,rtmp://tv.pebtv.cn:1936/channerllive/ch3
曲靖一套,http://live.ynbit.com/hls/qj-1/index.m3u8
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
楚雄综合,http://live.ynbit.com/hls/cx-1/index.m3u8
永善综合,http://livebroadcastys.ccwb.cn/live/w1640068184635996.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
泸水综合,http://livebroadcast.ccwb.cn/live/w1596164431584927.m3u8
玉溪综合,http://live.ynbit.com/hls/yx-1/index.m3u8
瑞丽综合,http://live.ynurl.com/video/s10021-rltv/index.m3u8
瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-YJTV-2/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1/index.m3u8
盈江综合,http://live.ynurl.com/video/s10016-yjtv1hd/index.m3u8
石屏综合,http://live.ynurl.com/video/s10059-SPTV/index.m3u8
砚山综合,http://live.ynurl.com/video/s10020-ystv/index.m3u8
砚山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
砚山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ystv.flv
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
红塔电视台,http://zb-live.ynurl.com/live/ht0716.m3u8
红河县电视台,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
红河县电视台,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv
红河州公共,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
红河州公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv
红河州新闻综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
红河州新闻综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv
绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8
绿春综合,http://live.ynurl.com/video/s10042-LCTV/index.m3u8
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8
腾冲电视,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8
良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
西双版纳公共,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳综合,http://live.ynbit.com/hls/bn-1/index.m3u8
西畴电视台,http://live.ynurl.com/video/s10060-XCTV/index.m3u8
贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
迪庆综合,http://live.ynbit.com/hls/dq-1/index.m3u8
迪庆综合,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8
迪庆藏语,http://stream01.dqtv123.com:1935/live/diqingzangyu.stream/playlist.m3u8
通海电视台,http://live.ynurl.com/video/s10038-thtv/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
镇康综合,rtmp://hwzbout.yunshicloud.com/cv8ggj/68e3x9
镇雄综合,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
靖江新闻,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
鲁旬综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8
鲁甸综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
龙陵综合频道,rtmp://hwzbout.yunshicloud.com/ey0321/l0vlci


【山东】,#genre#
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8
东营公共,rtmp://stream.hhek.cn:9936/live/ggpd_sd
东营图文,http://stream.hhek.cn/twpd/sd/live.m3u8
东营新闻,http://stream.hhek.cn/twpd/sd/live.m3u8
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8
东营科教,rtmp://stream.hhek.cn:9936/live/dyjy_sd
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8
东营综合,rtmp://stream.hhek.cn:9936/live/xwzh_sd
中华美食,http://39.135.138.58:18890/PLTV/88888888/224/3221225924/index.m3u8
垦利新闻,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8
寒亭综合,https://jsylivealone302.iqilu.com/live/hanting_tv01.m3u8
山东体育,http://119.164.216.162:9901/tsfile/live/1003_1.m3u8
山东体育,http://58.58.75.234:8154/tsfile/live/1006_1.m3u8
山东少儿,http://119.164.216.162:9901/tsfile/live/1006_1.m3u8
山东教育,http://39.135.138.59:18890/PLTV/88888888/224/3221225719/index.m3u8
山东文旅,http://119.164.216.162:9901/tsfile/live/1001_1.m3u8
山东文旅,http://58.58.75.234:8154/tsfile/live/1004_1.m3u8
山东新闻,http://119.164.216.162:9901/tsfile/live/1004_1.m3u8
山东新闻,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8
山东新闻,http://58.58.75.234:8154/tsfile/live/1002_1.m3u8
山东生活,http://119.164.216.162:9901/tsfile/live/1006_1.m3u8
山东生活,http://58.58.75.234:8154/tsfile/live/1005_1.m3u8
山东综艺,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
山东综艺,http://222.175.202.90:9901/tsfile/live/1004_1.m3u8
山东综艺,http://58.58.75.234:8154/tsfile/live/1003_1.m3u8
山东青州生活频道,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
山东齐鲁,http://39.136.48.98:8089/PLTV/88888888/224/3221226045/1.m3u8
山东齐鲁,http://58.58.75.234:8154/tsfile/live/1001_1.m3u8
岱岳综合,http://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D.m3u8
德州公共,https://jsylivealone302.iqilu.com/dezhou/dezhou_tv02.m3u8
德州图文,https://jsylivealone302.iqilu.com/dezhou/dezhou_tv03.m3u8
德州新闻,https://jsylivealone302.iqilu.com/dezhou/dezhou_tv01.m3u8
新罗电视台,http://stream.lyxltv.com/xltv/sd/live.m3u8
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照导视,http://live.rzw.com.cn/fcpd/sd/live.m3u8
日照房车,http://live.rzw.com.cn/fcpd/sd/live.m3u8
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8
昌乐新闻,https://jsylivealone302.iqilu.com/changle/changle_tv01.m3u8
枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
栖霞新闻,http://pili-live-hls.140.i2863.com/i2863-140/live_140_236499.m3u8
泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
泰安新泰影视,http://111.17.214.4:1935/live/xtys/playlist.m3u8
泰安新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
泰安新泰新闻,http://111.17.214.4:1935/live/xtzh/playlist.m3u8
泰安新泰新闻,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
泰安新泰新闻,https://jsylivealone302.iqilu.com/xintai/xintai_tv01.m3u8
泰安新泰生活,http://111.17.214.4:1935/live/xtsh/playlist.m3u8
泰安新闻综合,rtmp://124.130.146.172/live/tatv0111
济南历下融媒1,https://jsylivealone302.iqilu.com:443/lixia/lixia_tv01/index.m3u8
济南历下融媒2,https://jsylivealone302.iqilu.com:443/lixia/lixia_tv02/index.m3u8
济南历下融媒3,https://jsylivealone302.iqilu.com:443/lixia/lixia_tv03/index.m3u8
济南历下融媒4,https://jsylivealone302.iqilu.com:443/lixia/lixia_tv04/index.m3u8
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
济南科教,https://quehuamtyoutlive.ijntv.cn/j8pukt/aomlrc.m3u8
济南铁路,https://jsylivealone302.iqilu.com/jitie/jitie_tv01/index.m3u8
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8
济宁公共,http://lives.jnnews.tv/video/s10001-JTV3/index.m3u8
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8
济宁图文,http://lives.jnnews.tv/video/s10001-JTV4/index.m3u8
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
济宁教育,http://lives.jnnews.tv/video/s10001-JTV2/index.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
滨城TV,https://jsylivealone302.iqilu.com/bincheng/bincheng_tv01.m3u8
滨州公共,http://stream.bzcm.net/1/sd/live.m3u8
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8
潍坊公共频道,http://sobeylingyun02pull.sobeylive.com/live/wf3pd.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=501689e01578381799
潍坊公共频道,http://stream.wfcmw.cn/3/sd/live.m3u8?_upt=f89392db1577693316
潍坊新闻综合,http://sobeylingyun02pull.sobeylive.com/live/wf1pd.m3u8
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=9148f0a51578381735
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?_upt=b1b7b4bb1577693205
潍坊滨海新闻,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8
潍坊科教频道,http://sobeylingyun02pull.sobeylive.com/live/wf4pd.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=0e8b54001577693372
潍坊科教频道,http://stream.wfcmw.cn/4/sd/live.m3u8?_upt=d0311afc1578381834
潍坊经济生活,http://sobeylingyun02pull.sobeylive.com/live/wf2pd.m3u8
潍坊经济生活,http://stream.wfcmw.cn/2/sd/live.m3u8
潍坊经济生活,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=5573adc41578381768
潍坊经济生活,http://stream.wfcmw.cn/2/sd/live.m3u8?_upt=eb90b9cd1577693284
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
聊城公共,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101246/playlist.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
聊城新闻综合,http://m3u8.channellive.lcbtv.com/nmip-media/channellive/channel101173/playlist.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8
菏泽综艺,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
蒙阴二套,https://jsylivealone302.iqilu.com/live/mengyin_tv02.m3u8
蒙阴综合,https://jsylivealone302.iqilu.com/live/mengyin_tv01.m3u8
薛城新闻,https://jsylivealone302.iqilu.com/xuecheng/xuecheng_tv01.m3u8
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
高密新闻,https://jsylivealone302.iqilu.com/gaomi/gaomi_tv01.m3u8


【上海】,#genre#
七彩戏剧,http://140.207.241.2:8080/live/program/live/qcxj/1300000/mnf.m3u8
七彩戏剧,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
上海外语,http://112.25.48.70/live/program/live/wypdhd/4000000/mnf.m3u8
上海外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
上海影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
上海教育,http://183.207.255.188/live/program/live/setv/1300000/mnf.m3u8
上海新闻,http://140.207.241.3:8080/live/program/live/xwzhhd/4000000/d1.m3u8
上海魔都眼,http://bililive.kksmg.com/hls/sdi80/playlist.m3u8
上海都市,http://183.207.255.188/live/program/live/ylpdhd/4000000/mnf.m3u8
上视外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
东方卫视,http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/hddfws/2300000/mnf.m3u8
东方影视,http://111.40.196.28/PLTV/88888888/224/3221225615/index.m3u8
东方影视,http://111.40.196.9/PLTV/88888888/224/3221225615/index.m3u8
东方影视,http://140.207.241.2:8080/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://183.207.255.188/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方财经,http://140.207.241.2:8080/live/program/live/dfcj/1300000/mnf.m3u8
东方财经,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
五星体育,http://112.25.48.69/live/program/live/ssty/4000000/mnf.m3u8
五星体育,http://140.207.241.3:8080/live/program/live/ssty/4000000/mnf.m3u8
全纪实,http://140.207.241.2:8080/live/program/live/qjshd/4000000/mnf.m3u8
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
动漫秀场,http://140.207.241.2:8080/live/program/live/dmxchd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
劲爆体育,http://140.207.241.3:8080/live/program/live/jbtyhd/4000000/d1.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/hhxdhd/4000000/mnf.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/xdkt/1300000/mnf.m3u8
哈哈炫动,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/hhxdhd/4000000/mnf.m3u8
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
天水公共,http://stream.tstv.cn/tstc938Yn3ggpd/playlist.m3u8?shanghai
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
幸福彩,http://140.207.241.3:8080/live/program/live/xfchd/4000000/d1.m3u8
幸福彩,http://183.207.255.188/live/program/live/xfchd/4000000/mnf.m3u8
新视觉体育,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
新视觉体育,http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xsjhd/4000000/mnf.m3u8
极速汽车,http://140.207.241.3:8080/live/program/live/jsqchd/4000000/d1.m3u8
极速汽车,http://140.207.241.3:8080/live/program/live/jsqchd/4000000/mnf.m3u8
极速汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
欢笑剧场,http://140.207.241.2:8080/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
法治天地,http://140.207.241.2:8080/live/program/live/fztd/1300000/mnf.m3u8
法治天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
游戏风云,http://111.20.41.242/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226579/1.m3u8
游戏风云,http://140.207.241.2:8080/live/program/live/yxfyhd/4000000/mnf.m3u8
游戏风云,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
第一财经,http://183.207.255.188/live/program/live/dycjhd/4000000/mnf.m3u8
纪实人文,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
纪实人文,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225654/index.m3u8
纪实人文,http://39.134.115.163:8080/PLTV/88888910/224/3221225655/index.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
都市剧场,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场,http://140.207.241.3:8080/live/program/live/dsjchd/4000000/d1.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
都市剧场,http://39.134.19.251:6610/yinhe/2/ch00000090990000002108/index.m3u8virtualDomain=yinhe.live_hls.zte.com
金山电视台,http://live.mudu.tv/watch/4zbn2f.m3u8
金色学堂,http://140.207.241.3:8080/live/program/live/jingsepd/1300000/d1.m3u8
金色学堂,http://183.207.255.188/live/program/live/jingsepd/1300000/mnf.m3u8
魅力足球,http://140.207.241.2:8080/live/program/live/mlyyhd/4000000/mnf.m3u8
魅力足球,http://140.207.241.3:8080/live/program/live/mlyyhd/4000000/d1.m3u8
魅力足球,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8


【山西】,#genre#
万荣综合,http://pili-live-hls.217.i2863.com/i2863-217/live_217_867556.m3u8
上党电视台,http://live.czmarathon.net/AppName/StreamName.m3u8?auth_key=1724003117-0-0-2b482c403162887c5bcbd30d0c89ddcb
临汾三套,http://hw-play.lezhibo.com/live/8552545d9bab4781bd46e8b41249d0e3.m3u8
临猗综合,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
五寨综合,https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688
交城电视台,http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8
吉县电视台,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
和顺电视台,http://r4wqqcdm.live.sxmty.com/live/hls/fdd364800242489d9d1accff98102861/c90e35fdc4ef43d287a62b49f4ea3cf2-1.m3u8
壶关电视台,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
大宁综合,http://live.daningtv.com/channel1/sd/live.m3u8
太谷新闻综合,https://p2.weizan.cn/1725814272/035167554667993420/live.m3u8
娄烦综合,https://d2lp2ch2.live.sxmty.com/live/hls/704197f994de412c85607538b668df29/b83e81a0d16247a7973edbe00e5e15f4-1.m3u8
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
安泽综合,https://qnwjgp6u.live.sxmty.com/live/hls/8004b4759fae489b8ab0d40ce1290fe2/d77ec722dd494a5e92caf5ea283f232d-1.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
屯留综合,http://qqlivepull.seedata.top/live/tunliu_video1.m3u8
山西公共,http://liveflash.sxrtv.com/live/sxpublic.flv
山西公共,http://liveflash.sxrtv.com/live/sxpublic.m3u8
山西卫视,http://111.40.196.34/wh7f454c46tw1449109407_783018591/PLTV/88888888/224/3221225520/index.m3u8?icpid=88888888&RTS=1646915696&from=1&hms_devid=103
山西影视,http://liveflash.sxrtv.com/live/sxfilm.flv
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8
山西社会法治,http://liveflash.sxrtv.com/live/sxedu.flv
山西社会法治,http://liveflash.sxrtv.com/live/sxedu.m3u8
山西经济科教,http://liveflash.sxrtv.com/live/sxfinance.flv
山西经济科教,http://liveflash.sxrtv.com/live/sxfinance.m3u8
平顺综合,https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0
怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
文水新闻综合,http://wenshuicnc.v.wscdns.com/wenshui/wenshuiyidong_10097/index.m3u8
昔阳电视台,https://muspz2pi.live.sxmty.com/live/hls/33a3ffb76e06432cb2e535e58aa8441d/6644d056086b4f608c87db5be6d7f05e.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
朔州新闻,http://stream.sxsztv.com/live1/sd/live.m3u8
朔州生活,http://stream.sxsztv.com/live2/sd/live.m3u8
柳林影视,http://pili-live-hls.212.i2863.com/i2863-212/live_212_316579.m3u8
柳林综合,http://pili-live-rtmp.212.i2863.com/i2863-212/live_212_336940.m3u8
武乡新闻综合,http://60.220.198.84:81/0.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8
河曲新闻,http://w9dlwfw4.live.sxmty.com/live/hls/1fef51ab2fa94d11830411421272c2fd/8baaa4e2cbd64ed89d84d7e0ac0279ee-1.m3u8
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
灵丘电视台,https://stream.icelook.cn/1a7c625fde427dc3/6735154231323395076_1611041008.m3u8?auth_key=1893456000-0-0-fe9d45877d8cdddb4afccd9c1a12f3f8
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8
离石综合,https://p4.weizan.cn/1135473620/373615394535215266/live.m3u8
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
长子综合,rtmp://zzlive.zzc-media.com/live/xwzh
长治公共,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治公共,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect{User-Agent@0151}
长治教育,http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育,http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect{User-Agent@0151}
长治新闻综合,http://111.53.105.2:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
